trade_id,order_id,client_id,isin,cusip,symbol,side,quantity,price,trade_date,trade_ts,currency,venue,instrument_type,liquidity_bucket,desk,source_system,risk_tier_x,region_x,notional,symbol_pm,instrument_type_pm,risk_tier_y,region_y,risk_tier,region
TRD0007478,ORD0016957,CLT0022,US470WRMO408,,MHCB,BUY,2629,100.4123,2025-10-21,2025-10-21T18:39:02Z,EUR,OTC,BOND,HIGH,FI-STRUCT,OMS_B,,,263983.9367,MHCB,BOND,MED,EMEA,,
TRD0007479,ORD0002375,CLT0289,USFYQ2U34D73,FYQ2U34D7,BXYM,BUY,3513,103.9087,2025-10-21,2025-10-21T16:40:48Z,USD,OTC,BOND,MED,FI-HY,OMS_B,,,365031.2631,BXYM,BOND,MED,,,
TRD0007480,ORD0006011,CLT0348,USHXU6IWPI90,HXU6IWPI9,XJVI,BUY,1264,105.0355,2025-10-21,2025-10-21T17:15:23Z,USD,NYSE,BOND,MED,FI-IG,OMS_A,,,132764.872,XJVI,BOND,MED,APAC,,
TRD0007481,ORD0000317,CLT0131,US1Z9DMZMB65,1Z9DMZMB6,RRFE,BUY,3257,98.0172,2025-10-21,2025-10-21T14:16:05Z,USD,BATS,BOND,LOW,FI-IG,OMS_A,,,319242.0204,RRFE,BOND,LOW,,,
TRD0007483,ORD0011590,CLT0189,USG2UA7QEV73,,UGTI,BUY,1654,97.4862,2025-10-21,2025-10-21T14:58:51Z,USD,TRACE,BOND,MED,FI-IG,OMS_A,,,161242.1748,UGTI,BOND,LOW,,,
TRD0007484,ORD0013208,CLT0151,USWA7JZTA523,WA7JZTA52,NDK,SELL,1199,88.7526,2025-10-21,2025-10-21T17:39:05Z,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_A,,,106414.3674,NDK,SWAP,LOW,,,
TRD0007485,ORD0011325,CLT0058,US9XHA6PTJ66,,LALQ,BUY,423,104.3839,2025-10-21,2025-10-21T15:01:35Z,USD,BATS,FUTURE,LOW,FI-HY,OMS_A,,,44154.3897,LALQ,FUTURE,LOW,,,
TRD0007486,ORD0014132,CLT0168,USMFK27PAY06,MFK27PAY0,ZCC,BUY,4992,104.5197,2025-10-21,2025-10-21T17:32:57Z,USD,BATS,OPTION,HIGH,FI-RATES,OMS_A,,,521762.3424,ZCC,OPTION,HIGH,,,
TRD0007487,ORD0000391,CLT0053,USCUC62KFT00,CUC62KFT0,IVF,SELL,1163,103.1881,2025-10-21,2025-10-21T16:50:31Z,GBP,TRACE,FUTURE,MED,FI-STRUCT,OMS_A,,,120007.76030000001,IVF,FUTURE,LOW,,,
TRD0007489,ORD0013408,CLT0367,USTB1H3DRT49,TB1H3DRT4,QEM,BUY,936,101.1781,2025-10-21,2025-10-21T14:59:23Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_A,,,94702.7016,QEM,BOND,MED,,,
TRD0007490,ORD0013386,CLT0123,USRAZC4M1P79,RAZC4M1P7,RCD,SELL,1968,99.5096,2025-10-21,2025-10-21T18:35:03Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,195834.8928,RCD,BOND,MED,,,
TRD0007491,ORD0011560,CLT0021,USY4XMDX9H90,Y4XMDX9H9,SAL,SELL,491,98.5463,2025-10-21,2025-10-21T19:02:56Z,USD,BATS,SWAP,MED,FI-IG,OMS_A,,,48386.2333,SAL,SWAP,LOW,,,
TRD0007493,ORD0008871,CLT0478,USLNPTQ6QZ15,LNPTQ6QZ1,NSRC,SELL,5126,104.4691,2025-10-21,2025-10-21T17:08:09Z,GBP,TRACE,BOND,HIGH,FI-IG,OMS_A,,,535508.6065999999,NSRC,BOND,LOW,,,
TRD0007495,ORD0017190,CLT0092,USXGX2QCF414,XGX2QCF41,RCGP,SELL,3117,97.0179,2025-10-21,2025-10-21T13:59:24Z,USD,TRACE,OPTION,MED,FI-HY,OMS_A,,,302404.7943,RCGP,OPTION,HIGH,EMEA,,
TRD0007496,ORD0005287,CLT0370,US6IGMTVO885,6IGMTVO88,HNT,BUY,1300,99.0701,2025-10-21,2025-10-21T18:03:04Z,USD,ARCA,BOND,LOW,FI-IG,OMS_A,,,128791.12999999999,HNT,BOND,MED,,,
TRD0007497,ORD0015724,CLT0188,USEHW2O9B691,EHW2O9B69,HWE,BUY,955,96.7954,2025-10-21,2025-10-21T19:36:00Z,USD,OTC,OPTION,MED,FI-IG,OMS_A,,,92439.607,HWE,OPTION,LOW,,,
TRD0007498,ORD0000268,CLT0153,,22R4YEVP1,FMFE,SELL,1548,97.4882,2025-10-21,2025-10-21T15:32:32Z,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A,,,150911.7336,,,MED,,,
TRD0007499,ORD0004832,CLT0323,US24B1WSKJ74,24B1WSKJ7,ENOL,SELL,1776,101.0974,2025-10-21,2025-10-21T16:35:06Z,USD,NYSE,BOND,MED,FI-STRUCT,OMS_A,,,179548.98239999998,ENOL,BOND,HIGH,EMEA,,
TRD0007501,ORD0016286,CLT0067,US0I0G5ZIN50,0I0G5ZIN5,ISXT,BUY,1191,101.423,2025-10-21,2025-10-21T17:35:06Z,USD,OTC,BOND,MED,FI-MUNI,OMS_A,,,120794.793,ISXT,BOND,LOW,EMEA,,
TRD0007502,ORD0017372,CLT0466,US8VVHXWX920,8VVHXWX92,QBFU,BUY,3203,96.7192,2025-10-21,2025-10-21T19:49:50Z,USD,TRACE,BOND,HIGH,FI-HY,OMS_B,,,309791.5976,QBFU,BOND,MED,EMEA,,
TRD0007503,ORD0000159,CLT0070,US7FN9SR4455,7FN9SR445,QST,BUY,551,102.5018,2025-10-21,2025-10-21T13:49:54Z,USD,BATS,BOND,MED,FI-IG,OMS_A,,,56478.4918,QST,BOND,MED,EMEA,,
TRD0007504,ORD0011686,CLT0027,US482IE04586,,JHG,BUY,4154,104.2011,2025-10-21,2025-10-21T18:19:35Z,USD,NYSE,BOND,HIGH,FI-MUNI,OMS_A,,,432851.36939999997,JHG,BOND,LOW,,,
TRD0007505,ORD0014444,CLT0479,USI3AD0II400,I3AD0II40,IRZ,SELL,1162,95.9441,2025-10-21,2025-10-21T14:32:45Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,111487.0442,IRZ,BOND,LOW,,,
TRD0007506,ORD0010380,CLT0171,US6CZFP1UV74,,CGN,SELL,5351,102.366,2025-10-21,2025-10-21T14:42:00Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,547760.466,CGN,BOND,MED,,,
TRD0007507,ORD0006733,CLT0389,USGLJBSYKG29,GLJBSYKG2,WUE,SELL,3004,103.3098,2025-10-21,2025-10-21T17:59:53Z,GBP,TRACE,BOND,HIGH,FI-HY,OMS_A,,,310342.6392,WUE,BOND,LOW,APAC,,
TRD0007508,ORD0017910,CLT0469,USK0GICOD298,K0GICOD29,PBTI,SELL,3835,89.4371,2025-10-21,2025-10-21T13:30:02Z,USD,OTC,SWAP,MED,FI-RATES,OMS_A,,,342991.2785,PBTI,SWAP,LOW,EMEA,,
TRD0007511,ORD0007277,CLT0128,USW4YD44TR08,W4YD44TR0,HFU,SELL,1838,104.5802,2025-10-21,2025-10-21T13:45:42Z,USD,OTC,BOND,LOW,FI-RATES,OMS_B,,,192218.4076,HFU,BOND,LOW,EMEA,,
TRD0007512,ORD0012115,CLT0302,USVIU2VR6276,VIU2VR627,FTT,SELL,2264,99.5421,2025-10-21,2025-10-21T17:13:58Z,USD,NYSE,BOND,LOW,FI-STRUCT,OMS_A,,,225363.3144,FTT,BOND,LOW,EMEA,,
TRD0007514,ORD0000819,CLT0125,USGHCDI99T54,,GAA,SELL,1030,100.4765,2025-10-21,2025-10-21T18:22:43Z,USD,ARCA,SWAP,MED,FI-IG,OMS_B,,,103490.795,GAA,SWAP,MED,,,
TRD0007515,ORD0002033,CLT0485,US1GOG9H7M21,1GOG9H7M2,JHUS,SELL,1000,98.5925,2025-10-21,2025-10-21T16:55:37Z,USD,OTC,FUTURE,HIGH,FI-RATES,OMS_A,,,98592.5,JHUS,FUTURE,MED,,,
TRD0007516,ORD0010019,CLT0361,USAENNDYM857,AENNDYM85,XMYQ,SELL,1092,97.7573,2025-10-21,2025-10-21T16:15:30Z,USD,OTC,BOND,HIGH,FI-IG,OMS_A,,,106750.9716,XMYQ,BOND,HIGH,,,
TRD0007517,ORD0009518,CLT0267,US9JO9XDH038,9JO9XDH03,DGZD,BUY,1880,88.6381,2025-10-21,2025-10-21T19:30:22Z,USD,TRACE,BOND,HIGH,FI-RATES,OMS_A,,,166639.628,DGZD,BOND,HIGH,,,
TRD0007518,ORD0012573,CLT0329,USYYAWL28X15,YYAWL28X1,XIO,SELL,1360,95.9159,2025-10-21,2025-10-21T14:59:03Z,USD,TRACE,BOND,HIGH,FI-HY,OMS_A,,,130445.624,XIO,BOND,MED,,,
TRD0007519,ORD0011499,CLT0270,USM222MFH841,M222MFH84,ORP,BUY,1126,100.4608,2025-10-21,2025-10-21T19:27:45Z,USD,OTC,SWAP,MED,FI-HY,OMS_A,,,113118.86080000001,ORP,SWAP,LOW,EMEA,,
TRD0007520,ORD0004401,CLT0138,USJAL3EAW987,JAL3EAW98,VQRU,BUY,779,96.596,2025-10-21,2025-10-21T17:19:18Z,USD,ARCA,BOND,HIGH,FI-RATES,OMS_A,,,75248.284,VQRU,BOND,MED,APAC,,
TRD0007521,ORD0007041,CLT0022,USH5O5A36502,H5O5A3650,VZI,SELL,1362,106.0736,2025-10-21,2025-10-21T16:20:27Z,USD,OTC,BOND,LOW,FI-IG,OMS_A,,,144472.2432,VZI,BOND,MED,EMEA,,
TRD0007522,ORD0009261,CLT0106,USAW9Y3GE112,AW9Y3GE11,FBU,SELL,5191,114.2297,2025-10-21,2025-10-21T17:34:29Z,EUR,TRACE,REPO,MED,FI-HY,OMS_A,,,592966.3727,FBU,REPO,LOW,,,
TRD0007523,ORD0009663,CLT0398,,ZVCXKNKE5,QHFK,SELL,1468,113.1089,2025-10-21,2025-10-21T13:43:23Z,USD,OTC,BOND,MED,FI-RATES,OMS_A,,,166043.8652,,,LOW,,,
TRD0007524,ORD0011436,CLT0200,USRX3KO1W256,RX3KO1W25,JQTF,SELL,994,92.16,2025-10-21,2025-10-21T18:16:25Z,GBP,BATS,REPO,HIGH,FI-HY,OMS_B,,,91607.04,JQTF,REPO,LOW,EMEA,,
TRD0007525,ORD0006858,CLT0160,US6NFBEWUY24,6NFBEWUY2,RJCB,BUY,2892,98.723,2025-10-21,2025-10-21T17:16:11Z,USD,BATS,BOND,MED,FI-STRUCT,OMS_A,,,285506.91599999997,RJCB,BOND,LOW,,,
TRD0007526,ORD0015302,CLT0386,USZP33S2MV24,,QIG,BUY,1409,100.2127,2025-10-21,2025-10-21T18:06:32Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_B,,,141199.6943,QIG,BOND,MED,EMEA,,
TRD0007527,ORD0017957,CLT0410,USF71G2QJ956,F71G2QJ95,FFS,SELL,2558,92.6382,2025-10-21,2025-10-21T18:27:47Z,USD,ARCA,BOND,LOW,FI-IG,OMS_A,,,236968.51559999998,FFS,BOND,LOW,EMEA,,
TRD0007528,ORD0009261,CLT0058,USPH2H6LXM15,PH2H6LXM1,QQMK,BUY,2134,102.1104,2025-10-21,2025-10-21T17:27:11Z,USD,TRACE,BOND,LOW,FI-HY,OMS_A,,,217903.5936,QQMK,BOND,LOW,,,
TRD0007529,ORD0016225,CLT0409,USLU5ST9FG42,LU5ST9FG4,YEO,BUY,349,103.6406,2025-10-21,2025-10-21T16:50:54Z,USD,NYSE,OPTION,LOW,FI-MUNI,OMS_B,,,36170.5694,YEO,OPTION,LOW,LATAM,,
TRD0007530,ORD0017862,CLT0466,US5QI81B4J22,5QI81B4J2,XDF,BUY,1725,98.631,2025-10-21,2025-10-21T14:00:49Z,USD,TRACE,SWAP,LOW,FI-HY,OMS_A,,,170138.475,XDF,SWAP,MED,EMEA,,
TRD0007531,ORD0015188,CLT0261,,VR2BWBTW1,TXOR,BUY,2066,95.3767,2025-10-21,2025-10-21T16:54:27Z,USD,TRACE,BOND,MED,FI-RATES,OMS_A,,,197048.2622,,,LOW,APAC,,
TRD0007532,ORD0008914,CLT0403,US9Z2287E752,9Z2287E75,AGC,SELL,2178,94.3548,2025-10-21,2025-10-21T17:41:04Z,EUR,BATS,BOND,MED,FI-STRUCT,OMS_B,,,205504.7544,AGC,BOND,MED,,,
TRD0007534,ORD0002578,CLT0169,USOK5HLDNK84,OK5HLDNK8,GFU,SELL,4301,95.1519,2025-10-21,2025-10-21T19:52:35Z,USD,TRACE,BOND,LOW,FI-HY,OMS_A,,,409248.3219,GFU,BOND,LOW,,,
TRD0007535,ORD0000257,CLT0455,USD1R1FI5H67,,FXKF,BUY,925,102.8572,2025-10-21,2025-10-21T14:33:20Z,USD,TRACE,SWAP,MED,FI-STRUCT,OMS_A,,,95142.91,FXKF,SWAP,LOW,,,
TRD0007536,ORD0004277,CLT0162,USXVJK9PX443,XVJK9PX44,NNZP,SELL,760,92.3113,2025-10-21,2025-10-21T18:59:21Z,USD,NYSE,OPTION,MED,FI-MUNI,OMS_A,,,70156.588,NNZP,OPTION,LOW,EMEA,,
TRD0007537,ORD0015712,CLT0500,USA6T1Q11H57,A6T1Q11H5,ZFMC,SELL,2217,99.7242,2025-10-21,2025-10-21T13:30:41Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_A,,,221088.5514,ZFMC,BOND,HIGH,,,
TRD0007538,ORD0013807,CLT0110,USDTLDQ40550,DTLDQ4055,SOCI,SELL,1796,97.9809,2025-10-21,2025-10-21T14:01:58Z,JPY,OTC,FUTURE,HIGH,FI-HY,OMS_A,,,175973.69640000002,SOCI,FUTURE,HIGH,,,
TRD0007539,ORD0016133,CLT0011,USHXU6IWPI90,HXU6IWPI9,XJVI,BUY,1624,99.4927,2025-10-21,2025-10-21T14:52:59Z,USD,BATS,BOND,MED,FI-IG,OMS_A,,,161576.1448,XJVI,BOND,MED,,,
TRD0007540,ORD0009867,CLT0429,US8BOF1EKQ95,8BOF1EKQ9,RRC,SELL,1578,97.7605,2025-10-21,2025-10-21T17:07:32Z,USD,OTC,BOND,HIGH,FI-MUNI,OMS_B,,,154266.069,RRC,BOND,HIGH,EMEA,,
TRD0007541,ORD0003115,CLT0335,USU22QF1HB48,U22QF1HB4,HQHX,BUY,2026,98.818,2025-10-21,2025-10-21T13:31:45Z,GBP,BATS,BOND,LOW,FI-MUNI,OMS_B,,,200205.26799999998,HQHX,BOND,LOW,EMEA,,
TRD0007543,ORD0004560,CLT0093,US9W93QJ5W28,9W93QJ5W2,LAQ,BUY,2557,106.2963,2025-10-21,2025-10-21T19:42:24Z,USD,BATS,SWAP,HIGH,FI-IG,OMS_B,,,271799.63910000003,LAQ,SWAP,MED,,,
TRD0007544,ORD0013960,CLT0326,USGWW7EYST12,GWW7EYST1,WAI,BUY,2135,99.9387,2025-10-21,2025-10-21T17:10:25Z,USD,TRACE,REPO,MED,FI-STRUCT,OMS_A,,,213369.1245,WAI,REPO,HIGH,APAC,,
TRD0007546,ORD0004359,CLT0383,USBFOF0PGQ78,BFOF0PGQ7,MJH,SELL,1099,95.5725,2025-10-21,2025-10-21T16:01:25Z,USD,BATS,FUTURE,HIGH,FI-IG,OMS_B,,,105034.1775,MJH,FUTURE,LOW,EMEA,,
TRD0007547,ORD0016874,CLT0456,USJAL3EAW987,JAL3EAW98,VQRU,SELL,1757,99.3347,2025-10-21,2025-10-21T15:05:41Z,USD,ARCA,BOND,HIGH,FI-STRUCT,OMS_B,,,174531.0679,VQRU,BOND,MED,APAC,,
TRD0007548,ORD0012095,CLT0475,US9KN2AYR384,9KN2AYR38,ZYU,SELL,1157,103.6926,2025-10-21,2025-10-21T15:14:31Z,USD,NYSE,BOND,LOW,FI-HY,OMS_A,,,119972.3382,ZYU,BOND,LOW,LATAM,,
TRD0007549,ORD0012194,CLT0038,USJEMPIWJV46,,QUSW,SELL,2543,102.4516,2025-10-21,2025-10-21T19:23:36Z,USD,TRACE,BOND,HIGH,FI-IG,OMS_B,,,260534.41879999998,QUSW,BOND,MED,,,
TRD0007550,ORD0004141,CLT0199,US1M20U56P44,1M20U56P4,FKVL,BUY,2288,99.1887,2025-10-21,2025-10-21T16:47:57Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_B,,,226943.7456,FKVL,BOND,MED,,,
TRD0007551,ORD0001493,CLT0332,USVZ3E1GI689,VZ3E1GI68,GVEG,BUY,1180,97.3933,2025-10-21,2025-10-21T14:51:14Z,USD,OTC,BOND,LOW,,OMS_A,,,114924.094,GVEG,BOND,LOW,,,
TRD0007552,ORD0013598,CLT0365,US6FINQWSR58,6FINQWSR5,CAYG,BUY,1229,111.4875,2025-10-21,2025-10-21T15:23:46Z,USD,OTC,FUTURE,MED,FI-MUNI,OMS_A,,,137018.13749999998,CAYG,FUTURE,MED,,,
TRD0007553,ORD0009546,CLT0105,,0YJIPHNN8,FHG,SELL,710,99.757,2025-10-21,2025-10-21T15:40:12Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,70827.47,,,LOW,APAC,,
TRD0007554,ORD0010964,CLT0446,US0O99LUI029,,KHQN,BUY,871,99.8225,2025-10-21,2025-10-21T14:42:47Z,USD,TRACE,OPTION,HIGH,FI-STRUCT,OMS_B,,,86945.3975,KHQN,OPTION,MED,,,
TRD0007555,ORD0016286,CLT0188,USC3O9POO767,C3O9POO76,DDU,SELL,6899,100.6173,2025-10-21,2025-10-21T18:37:07Z,USD,OTC,FUTURE,LOW,FI-MUNI,OMS_A,,,694158.7527,DDU,FUTURE,LOW,,,
TRD0007556,ORD0010835,CLT0439,,P5I6YVEG5,WPZA,SELL,1272,96.0821,2025-10-21,2025-10-21T13:38:12Z,USD,OTC,BOND,LOW,FI-RATES,OMS_B,,,122216.43119999999,,,LOW,APAC,,
TRD0007557,ORD0013719,CLT0292,USLISWCVWP73,LISWCVWP7,YZG,SELL,3769,98.7158,2025-10-21,2025-10-21T17:17:36Z,USD,OTC,REPO,MED,FI-IG,OMS_B,,,372059.8502,YZG,REPO,LOW,,,
TRD0007558,ORD0016908,CLT0147,US1GOG9H7M21,1GOG9H7M2,JHUS,BUY,3768,92.7734,2025-10-21,2025-10-21T17:04:55Z,USD,OTC,FUTURE,HIGH,FI-HY,OMS_A,,,349570.1712,JHUS,FUTURE,MED,,,
TRD0007559,ORD0011484,CLT0364,USI3AD0II400,I3AD0II40,IRZ,SELL,5173,108.5889,2025-10-21,2025-10-21T14:45:28Z,GBP,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,561730.3796999999,IRZ,BOND,LOW,,,
TRD0007560,ORD0000602,CLT0221,USBMMOQX8485,BMMOQX848,WKW,BUY,5569,98.8859,2025-10-21,2025-10-21T16:39:30Z,USD,ARCA,BOND,MED,,OMS_B,,,550695.5771,WKW,BOND,LOW,EMEA,,
TRD0007561,ORD0017749,CLT0171,USHQ49188L05,HQ49188L0,KODL,BUY,916,93.3263,2025-10-21,2025-10-21T16:44:35Z,JPY,TRACE,BOND,MED,FI-RATES,OMS_A,,,85486.89080000001,KODL,BOND,MED,,,
TRD0007562,ORD0015247,CLT0322,USVALJZXNR64,VALJZXNR6,BER,SELL,1340,96.4702,2025-10-21,2025-10-21T13:48:08Z,USD,OTC,FUTURE,HIGH,FI-STRUCT,OMS_A,,,129270.06800000001,BER,FUTURE,LOW,,,
TRD0007563,ORD0001107,CLT0036,US4DLHF1S592,4DLHF1S59,KQZN,BUY,1633,98.9926,2025-10-21,2025-10-21T18:46:28Z,JPY,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,161654.9158,KQZN,BOND,MED,,,
TRD0007564,ORD0014670,CLT0495,US5QVCTDCW60,5QVCTDCW6,HHX,BUY,2892,103.3545,2025-10-21,2025-10-21T15:28:53Z,USD,OTC,BOND,MED,FI-MUNI,OMS_A,,,298901.214,HHX,BOND,LOW,EMEA,,
TRD0007565,ORD0010478,CLT0340,USUJTYJ0XP09,UJTYJ0XP0,RRD,SELL,3049,94.9002,2025-10-21,2025-10-21T15:45:04Z,,TRACE,BOND,HIGH,FI-HY,OMS_A,,,289350.7098,RRD,BOND,MED,,,
TRD0007566,ORD0018100,CLT0374,UST3N2WL8479,,AUC,BUY,4327,99.9108,2025-10-21,2025-10-21T16:28:24Z,EUR,TRACE,BOND,MED,FI-IG,OMS_B,,,432314.0316,AUC,BOND,LOW,,,
TRD0007567,ORD0011382,CLT0266,US4N032NST57,4N032NST5,JRAT,SELL,884,99.7692,2025-10-21,2025-10-21T17:58:57Z,USD,OTC,BOND,MED,FI-IG,OMS_A,,,88195.9728,JRAT,BOND,HIGH,APAC,,
TRD0007568,ORD0008092,CLT0402,USLEGZJM7V05,LEGZJM7V0,KJO,BUY,2705,89.9928,2025-10-21,2025-10-21T15:37:34Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,243430.524,KJO,BOND,MED,EMEA,,
TRD0007571,ORD0006464,CLT0225,,AT3A6SDS9,CPRM,BUY,3850,101.665,2025-10-21,2025-10-21T13:50:21Z,USD,OTC,BOND,HIGH,FI-IG,OMS_A,,,391410.25,,,LOW,,,
TRD0007572,ORD0012991,CLT0068,USPSFQ3JS478,PSFQ3JS47,NZEB,SELL,3062,97.8171,2025-10-21,2025-10-21T18:37:43Z,USD,NYSE,FUTURE,HIGH,FI-MUNI,OMS_A,,,299515.9602,NZEB,FUTURE,MED,EMEA,,
TRD0007573,ORD0004770,CLT0041,USNN5644KZ60,NN5644KZ6,ASRZ,BUY,1880,97.9467,2025-10-21,2025-10-21T13:42:16Z,USD,NYSE,BOND,LOW,FI-MUNI,OMS_A,,,184139.796,ASRZ,BOND,HIGH,EMEA,,
TRD0007574,ORD0016420,CLT0413,USZ6VWLDNY51,Z6VWLDNY5,IYI,SELL,1853,104.4113,2025-10-21,2025-10-21T15:45:27Z,USD,OTC,SWAP,MED,FI-HY,OMS_A,,,193474.1389,IYI,SWAP,LOW,,,
TRD0007575,ORD0014948,CLT0424,USKCK8KN3J77,KCK8KN3J7,JVXG,BUY,5441,110.017,2025-10-21,2025-10-21T19:42:40Z,USD,BATS,FUTURE,HIGH,FI-HY,OMS_A,,,598602.497,JVXG,FUTURE,MED,APAC,,
TRD0007576,ORD0010749,CLT0195,USWGGXMD2E78,WGGXMD2E7,GBB,BUY,897,94.9292,2025-10-21,2025-10-21T14:27:12Z,USD,ARCA,REPO,HIGH,FI-IG,OMS_B,,,85151.49239999999,GBB,REPO,MED,APAC,,
TRD0007577,ORD0015309,CLT0281,USBTF8SA5X37,BTF8SA5X3,TNFU,SELL,3030,95.2174,2025-10-21,2025-10-21T16:56:27Z,USD,TRACE,SWAP,MED,FI-HY,OMS_B,,,288508.722,TNFU,SWAP,HIGH,,,
TRD0007578,ORD0008924,CLT0377,USBL69I5OL52,BL69I5OL5,HRW,SELL,4774,109.8768,2025-10-21,2025-10-21T16:01:09Z,USD,TRACE,SWAP,LOW,FI-RATES,OMS_A,,,524551.8432,HRW,SWAP,LOW,EMEA,,
TRD0007579,ORD0000232,CLT0063,USC7C1RZZ291,C7C1RZZ29,QHZM,BUY,3377,96.0033,2025-10-21,2025-10-21T14:29:43Z,USD,OTC,FUTURE,LOW,FI-HY,OMS_B,,,324203.1441,QHZM,FUTURE,LOW,APAC,,
TRD0007580,ORD0018534,CLT0434,USNQMPDU0E91,NQMPDU0E9,NHDC,SELL,1813,98.8978,2025-10-21,2025-10-21T15:05:02Z,USD,NYSE,OPTION,MED,FI-HY,OMS_A,,,179301.7114,NHDC,OPTION,MED,EMEA,,
TRD0007581,ORD0015010,CLT0198,US7J2DLUUX82,7J2DLUUX8,MCN,BUY,1530,102.2609,2025-10-21,2025-10-21T16:16:25Z,USD,TRACE,BOND,MED,FI-IG,OMS_A,,,156459.177,MCN,BOND,LOW,,,
TRD0007583,ORD0011177,CLT0361,USH4425HN827,,DJA,BUY,1822,92.1037,2025-10-21,2025-10-21T16:06:24Z,USD,TRACE,SWAP,LOW,FI-HY,OMS_B,,,167812.9414,DJA,SWAP,HIGH,,,
TRD0007584,ORD0009907,CLT0253,USMXC2KEHO57,MXC2KEHO5,GUH,BUY,6823,110.8314,2025-10-21,2025-10-21T13:56:48Z,USD,NYSE,FUTURE,MED,FI-MUNI,OMS_A,,,756202.6422,GUH,FUTURE,LOW,,,
TRD0007586,ORD0002167,CLT0153,US8BOF1EKQ95,8BOF1EKQ9,RRC,SELL,2007,99.9213,2025-10-21,2025-10-21T16:40:41Z,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_A,,,200542.0491,RRC,BOND,MED,,,
TRD0007587,ORD0010905,CLT0161,USQ7ZBRSTK01,Q7ZBRSTK0,TKT,BUY,12242,96.3456,2025-10-21,2025-10-21T13:57:55Z,USD,OTC,SWAP,HIGH,FI-STRUCT,OMS_B,,,1179462.8352,TKT,SWAP,LOW,,,
TRD0007588,ORD0001707,CLT0219,USSOI4A5IV29,SOI4A5IV2,CIM,SELL,1973,96.3821,2025-10-21,2025-10-21T15:32:07Z,USD,OTC,SWAP,HIGH,FI-MUNI,OMS_A,,,190161.8833,CIM,SWAP,LOW,,,
TRD0007589,ORD0001357,CLT0494,USXTNWA8NG86,XTNWA8NG8,JZWZ,BUY,2637,100.1612,2025-10-21,2025-10-21T14:19:19Z,USD,,SWAP,HIGH,FI-HY,OMS_A,,,264125.0844,JZWZ,SWAP,HIGH,,,
TRD0007590,ORD0004649,CLT0014,US3I75HAGE37,3I75HAGE3,BRZP,BUY,1503,97.3266,2025-10-21,2025-10-21T16:42:58Z,USD,TRACE,BOND,MED,FI-HY,OMS_A,,,146281.8798,BRZP,BOND,MED,,,
TRD0007591,ORD0001081,CLT0432,US2KMDNBYM87,2KMDNBYM8,RNIR,BUY,2848,98.0702,2025-10-21,2025-10-21T15:54:08Z,USD,NYSE,SWAP,MED,FI-RATES,OMS_A,,,279303.9296,RNIR,SWAP,LOW,,,
TRD0007592,ORD0018142,CLT0226,US1S8AK91T30,1S8AK91T3,OJLM,BUY,1086,105.1672,2025-10-21,2025-10-21T17:35:56Z,USD,TRACE,BOND,MED,FI-IG,OMS_B,,,114211.5792,OJLM,BOND,LOW,,,
TRD0007593,ORD0014773,CLT0208,USKFCNGKAQ36,,NWA,BUY,2127,105.4628,2025-10-21,2025-10-21T18:51:09Z,JPY,NYSE,SWAP,MED,FI-MUNI,OMS_A,,,224319.3756,NWA,SWAP,MED,,,
TRD0007594,ORD0012652,CLT0021,,RAPW5G4D0,QXV,BUY,1752,109.7778,2025-10-21,2025-10-21T14:40:05Z,USD,OTC,BOND,HIGH,FI-IG,OMS_B,,,192330.7056,,,LOW,,,
TRD0007595,ORD0019118,CLT0028,USGB0GLA5C82,GB0GLA5C8,VDF,SELL,1589,96.0924,2025-10-21,2025-10-21T15:17:22Z,USD,BATS,BOND,LOW,FI-MUNI,OMS_A,,,152690.8236,VDF,BOND,LOW,APAC,,
TRD0007596,ORD0009598,CLT0386,USPGXY03GO38,PGXY03GO3,TTQE,SELL,3138,100.0296,2025-10-21,2025-10-21T19:40:33Z,GBP,TRACE,FUTURE,LOW,FI-MUNI,OMS_B,,,313892.8848,TTQE,FUTURE,MED,EMEA,,
TRD0007597,ORD0015520,CLT0071,USIH250H7234,IH250H723,VDP,BUY,863,102.4898,2025-10-21,2025-10-21T14:17:02Z,USD,NYSE,BOND,LOW,FI-IG,OMS_A,,,88448.6974,VDP,BOND,LOW,LATAM,,
TRD0007598,ORD0001900,CLT0202,USDHZB7H7550,DHZB7H755,VCA,BUY,4619,102.7657,2025-10-21,2025-10-21T14:44:20Z,USD,OTC,OPTION,LOW,FI-MUNI,OMS_A,,,474674.7683,VCA,OPTION,LOW,APAC,,
